query,hint,latency_seconds,error
18b.sql,hint24,0.677956,
18b.sql,hint25,7.283514,
18b.sql,hint26,,
18b.sql,hint27,,
18b.sql,hint28,11.074972,
18b.sql,hint29,2.439829,
18b.sql,hint30,,
18b.sql,hint31,,
18b.sql,hint32,1.169498,
18b.sql,hint33,0.337446,
18b.sql,hint34,2.915514,
18b.sql,hint35,1.131733,
18b.sql,hint36,0.387784,
18b.sql,hint37,7.733876,
18b.sql,hint38,2.765941,
18b.sql,hint39,1.180642,
18b.sql,hint40,12.278802,
18b.sql,hint41,1.666569,
18b.sql,hint42,,
18b.sql,hint43,,
18b.sql,hint44,1.056602,
18b.sql,hint45,0.353192,
18b.sql,hint46,0.360525,
18b.sql,hint47,8.018499,
18b.sql,hint48,1.232776,
14a.sql, ,1.861522,
14a.sql,hint1,19.767589,
14a.sql,hint2,4.409914,
14a.sql,hint3,4.489107,
14a.sql,hint4,0.396632,
14a.sql,hint5,2.274634,
14a.sql,hint6,,
14a.sql,hint7,0.277894,
14a.sql,hint8,2.112299,
14a.sql,hint9,12.954538,
14a.sql,hint10,2.323761,
14a.sql,hint11,0.33455,
14a.sql,hint12,2.10152,
14a.sql,hint13,2.4552460000000003,
14a.sql,hint14,0.311613,
14a.sql,hint15,2.115882,
14a.sql,hint16,,
14a.sql,hint17,2.561134,
14a.sql,hint18,0.299302,
14a.sql,hint19,0.319052,
14a.sql,hint20,2.101697,
14a.sql,hint21,0.296878,
14a.sql,hint22,,
14a.sql,hint23,2.111695,
14a.sql,hint24,,
14a.sql,hint25,2.084454,
14a.sql,hint26,0.353965,
14a.sql,hint27,2.09667,
14a.sql,hint28,4.158953,
14a.sql,hint29,0.3421809999999999,
14a.sql,hint30,0.305675,
14a.sql,hint31,3.890742,
14a.sql,hint32,0.297693,
14a.sql,hint33,0.313678,
14a.sql,hint34,12.939865,
14a.sql,hint35,,
14a.sql,hint36,0.315272,
14a.sql,hint37,3.184545,
14a.sql,hint38,2.320321,
14a.sql,hint39,0.3173829999999999,
14a.sql,hint40,4.151681,
14a.sql,hint41,0.3043539999999999,
14a.sql,hint42,0.292305,
14a.sql,hint43,3.848994,
14a.sql,hint44,0.319839,
14a.sql,hint45,0.272151,
14a.sql,hint46,0.303172,
14a.sql,hint47,,
14a.sql,hint48,0.333873,
8c.sql, ,4.963447,
8c.sql,hint1,504.708256,
8c.sql,hint2,,
8c.sql,hint3,6.935919,
8c.sql,hint4,4.4122449999999995,
8c.sql,hint5,7.634081,
8c.sql,hint6,4.393647,
8c.sql,hint7,4.218948,
8c.sql,hint8,6.98147,
8c.sql,hint9,31.329099999999997,
8c.sql,hint10,40.593325,
8c.sql,hint11,7.088514,
8c.sql,hint12,6.833154,
8c.sql,hint13,50.148585,
8c.sql,hint14,7.093006999999999,
8c.sql,hint15,6.690804,
8c.sql,hint16,9.022031,
8c.sql,hint17,7.179283000000001,
8c.sql,hint18,5.2968969999999995,
8c.sql,hint19,4.2798620000000005,
8c.sql,hint20,6.859234000000001,
8c.sql,hint21,,
8c.sql,hint22,4.453596999999999,
8c.sql,hint23,6.768374,
8c.sql,hint24,6.511656,
8c.sql,hint25,,
8c.sql,hint26,6.3319600000000005,
8c.sql,hint27,,
8c.sql,hint28,8.174706,
8c.sql,hint29,6.609723,
8c.sql,hint30,6.776765999999999,
8c.sql,hint31,8.173622,
8c.sql,hint32,31.083563,
8c.sql,hint33,23.714372,
8c.sql,hint34,,
8c.sql,hint35,,
8c.sql,hint36,8.658008,
8c.sql,hint37,15.824452,
8c.sql,hint38,53.9035,
8c.sql,hint39,58.079015,
8c.sql,hint40,,
8c.sql,hint41,,
8c.sql,hint42,7.076859000000001,
8c.sql,hint43,9.219816000000002,
8c.sql,hint44,32.433158,
8c.sql,hint45,24.377034,
8c.sql,hint46,8.839433999999999,
8c.sql,hint47,16.025204,
8c.sql,hint48,66.037017,
16d.sql, ,2.0720590000000003,
16d.sql,hint1,32.564367,
16d.sql,hint2,7.629171,
16d.sql,hint3,6.1618900000000005,
16d.sql,hint4,1.589153,
16d.sql,hint5,,
16d.sql,hint6,1.5945129999999998,
16d.sql,hint7,1.297465,
16d.sql,hint8,3.680228,
16d.sql,hint9,,
16d.sql,hint10,,
16d.sql,hint11,1.98787,
16d.sql,hint12,4.758492,
16d.sql,hint13,3.953569,
16d.sql,hint14,,
16d.sql,hint15,4.402302,
16d.sql,hint16,,
16d.sql,hint17,9.039748,
16d.sql,hint18,3.263065,
16d.sql,hint19,2.66603,
16d.sql,hint20,4.62893,
16d.sql,hint21,1.713793,
16d.sql,hint22,1.427802,
16d.sql,hint23,4.1150709999999995,
16d.sql,hint24,2.200265,
16d.sql,hint25,3.843135,
16d.sql,hint26,2.9642,
16d.sql,hint27,3.754699,
16d.sql,hint28,,
16d.sql,hint29,,
16d.sql,hint30,1.296058,
16d.sql,hint31,32.918266,
16d.sql,hint32,,
16d.sql,hint33,1.297498,
16d.sql,hint34,38.631209000000005,
16d.sql,hint35,,
16d.sql,hint36,1.812542,
16d.sql,hint37,14.766263,
16d.sql,hint38,8.004754,
16d.sql,hint39,1.754059,
16d.sql,hint40,31.451155,
16d.sql,hint41,2.590538,
16d.sql,hint42,1.650625,
16d.sql,hint43,35.868884,
16d.sql,hint44,2.553973,
16d.sql,hint45,1.390321,
16d.sql,hint46,1.743734,
16d.sql,hint47,,
16d.sql,hint48,6.172689999999999,
6e.sql, ,0.095302,
6e.sql,hint1,1.854999,
6e.sql,hint2,6.22225,
6e.sql,hint3,5.211787,
6e.sql,hint4,0.073697,
6e.sql,hint5,2.863372,
6e.sql,hint6,0.0347359999999999,
6e.sql,hint7,,
6e.sql,hint8,,
6e.sql,hint9,1.918421,
6e.sql,hint10,,
6e.sql,hint11,0.014658,
6e.sql,hint12,1.907991,
6e.sql,hint13,1.843659,
6e.sql,hint14,0.01467,
6e.sql,hint15,1.848216,
6e.sql,hint16,4.25829,
6e.sql,hint17,4.991094,
6e.sql,hint18,,
6e.sql,hint19,0.011904,
6e.sql,hint20,2.691535,
6e.sql,hint21,,
6e.sql,hint22,0.0138599999999999,
6e.sql,hint23,1.825309,
6e.sql,hint24,0.0120229999999999,
6e.sql,hint25,1.81978,
6e.sql,hint26,0.0123,
6e.sql,hint27,1.843011,
6e.sql,hint28,3.485793,
6e.sql,hint29,0.051209,
6e.sql,hint30,0.012028,
6e.sql,hint31,2.2834830000000004,
6e.sql,hint32,0.040256,
6e.sql,hint33,0.0109179999999999,
6e.sql,hint34,1.844448,
6e.sql,hint35,,
6e.sql,hint36,0.016059,
6e.sql,hint37,,
6e.sql,hint38,2.168303,
6e.sql,hint39,0.02638,
6e.sql,hint40,,
6e.sql,hint41,0.052839,
6e.sql,hint42,0.011521,
6e.sql,hint43,,
6e.sql,hint44,0.042319,
6e.sql,hint45,0.011252,
6e.sql,hint46,0.011818,
6e.sql,hint47,7.95688,
6e.sql,hint48,0.012904,
7a.sql, ,,
7a.sql,hint1,1.569918,
7a.sql,hint2,10.35416,
7a.sql,hint3,9.123433,
7a.sql,hint4,2.9464520000000003,
7a.sql,hint5,5.648484000000001,
7a.sql,hint6,1.350448,
7a.sql,hint7,0.992748,
7a.sql,hint8,5.173839,
7a.sql,hint9,0.74919,
7a.sql,hint10,0.718909,
7a.sql,hint11,,
7a.sql,hint12,4.597348,
7a.sql,hint13,0.704828,
7a.sql,hint14,,
7a.sql,hint15,4.103574,
7a.sql,hint16,10.037324,
7a.sql,hint17,,
7a.sql,hint18,3.283478,
7a.sql,hint19,1.11819,
7a.sql,hint20,,
7a.sql,hint21,1.345515,
7a.sql,hint22,,
7a.sql,hint23,,
7a.sql,hint24,1.483498,
7a.sql,hint25,4.831574,
7a.sql,hint26,,
7a.sql,hint27,3.973033,
7a.sql,hint28,,
7a.sql,hint29,2.245357,
7a.sql,hint30,1.409651,
7a.sql,hint31,7.145430999999999,
7a.sql,hint32,,
7a.sql,hint33,,
7a.sql,hint34,0.725143,
7a.sql,hint35,0.7162050000000001,
7a.sql,hint36,0.8150839999999999,
7a.sql,hint37,10.591605,
7a.sql,hint38,1.090467,
7a.sql,hint39,2.467402,
7a.sql,hint40,10.110954,
7a.sql,hint41,1.445995,
7a.sql,hint42,,
7a.sql,hint43,7.969745,
7a.sql,hint44,1.722107,
7a.sql,hint45,1.003984,
7a.sql,hint46,1.017234,
7a.sql,hint47,10.043105,
7a.sql,hint48,,
21b.sql, ,0.428747,
21b.sql,hint1,0.147883,
21b.sql,hint2,11.093649,
21b.sql,hint3,,
21b.sql,hint4,,
21b.sql,hint5,,
21b.sql,hint6,0.057529,
21b.sql,hint7,0.053363,
21b.sql,hint8,3.735941,
21b.sql,hint9,0.100523,
21b.sql,hint10,,
21b.sql,hint11,,
21b.sql,hint12,,
21b.sql,hint13,0.060295,
21b.sql,hint14,0.056709,
21b.sql,hint15,1.483707,
21b.sql,hint16,3.202427,
21b.sql,hint17,0.253916,
21b.sql,hint18,0.30179,
21b.sql,hint19,,
21b.sql,hint20,0.203095,
21b.sql,hint21,0.0576739999999999,
21b.sql,hint22,0.063957,
21b.sql,hint23,1.495303,
21b.sql,hint24,,
21b.sql,hint25,1.481336,
21b.sql,hint26,0.060587,
21b.sql,hint27,1.511178,
21b.sql,hint28,0.244617,
21b.sql,hint29,0.299944,
21b.sql,hint30,0.050198,
21b.sql,hint31,0.199935,
21b.sql,hint32,0.058196,
21b.sql,hint33,0.0422989999999999,
21b.sql,hint34,0.097849,
21b.sql,hint35,,
21b.sql,hint36,0.056662,
21b.sql,hint37,1.814669,
21b.sql,hint38,0.057336,
21b.sql,hint39,0.0575469999999999,
21b.sql,hint40,0.218634,
21b.sql,hint41,0.308165,
21b.sql,hint42,0.052462,
21b.sql,hint43,0.172538,
21b.sql,hint44,,
21b.sql,hint45,0.0424159999999999,
21b.sql,hint46,0.067236,
21b.sql,hint47,,
21b.sql,hint48,0.056594,
e3b.sql, ,,
e3b.sql,hint1,6.7353879999999995,
e3b.sql,hint2,2.735673,
e3b.sql,hint3,2.82881,
e3b.sql,hint4,1.676073,
e3b.sql,hint5,1.6943,
e3b.sql,hint6,,
e3b.sql,hint7,1.499134,
e3b.sql,hint8,,
e3b.sql,hint9,3.494377,
e3b.sql,hint10,5.885679,
e3b.sql,hint11,,
e3b.sql,hint12,1.469658,
e3b.sql,hint13,5.8922740000000005,
e3b.sql,hint14,1.5385799999999998,
e3b.sql,hint15,1.621597,
e3b.sql,hint16,2.916968,
e3b.sql,hint17,2.944059,
e3b.sql,hint18,,
e3b.sql,hint19,1.605703,
e3b.sql,hint20,1.719678,
e3b.sql,hint21,,
e3b.sql,hint22,,
e3b.sql,hint23,1.703666,
e3b.sql,hint24,1.63141,
e3b.sql,hint25,,
e3b.sql,hint26,1.6385340000000002,
e3b.sql,hint27,1.733381,
e3b.sql,hint28,4.188060999999999,
e3b.sql,hint29,1.847593,
e3b.sql,hint30,1.860947,
e3b.sql,hint31,3.252619,
e3b.sql,hint32,1.17266,
e3b.sql,hint33,1.173089,
e3b.sql,hint34,3.552886,
e3b.sql,hint35,5.871299,
e3b.sql,hint36,,
e3b.sql,hint37,3.012257,
e3b.sql,hint38,5.8665780000000005,
e3b.sql,hint39,1.348992,
e3b.sql,hint40,4.425908000000001,
e3b.sql,hint41,1.854856,
e3b.sql,hint42,1.879629,
e3b.sql,hint43,3.587453,
e3b.sql,hint44,1.182142,
e3b.sql,hint45,1.190496,
e3b.sql,hint46,2.825323,
e3b.sql,hint47,3.2526230000000003,
e3b.sql,hint48,1.317962,
21c.sql, ,0.08478,
21c.sql,hint1,0.063419,
21c.sql,hint2,,
21c.sql,hint3,0.328052,
21c.sql,hint4,0.324188,
21c.sql,hint5,0.2479869999999999,
21c.sql,hint6,0.062249,
21c.sql,hint7,,
21c.sql,hint8,1.160953,
21c.sql,hint9,0.118508,
21c.sql,hint10,0.063624,
21c.sql,hint11,,
21c.sql,hint12,,
21c.sql,hint13,0.061593,
21c.sql,hint14,0.063527,
21c.sql,hint15,1.124592,
21c.sql,hint16,,
21c.sql,hint17,,
21c.sql,hint18,0.323791,
21c.sql,hint19,0.057006,
21c.sql,hint20,0.2491399999999999,
21c.sql,hint21,0.0620589999999999,
21c.sql,hint22,0.0490619999999999,
21c.sql,hint23,1.109451,
21c.sql,hint24,,
21c.sql,hint25,1.33883,
21c.sql,hint26,0.061741,
21c.sql,hint27,1.117456,
21c.sql,hint28,0.236,
21c.sql,hint29,0.322688,
21c.sql,hint30,0.0777279999999999,
21c.sql,hint31,,
21c.sql,hint32,0.069187,
21c.sql,hint33,0.045968,
21c.sql,hint34,0.118573,
21c.sql,hint35,0.06352,
21c.sql,hint36,0.064576,
21c.sql,hint37,2.300634,
21c.sql,hint38,,
21c.sql,hint39,0.061591,
21c.sql,hint40,,
21c.sql,hint41,0.328127,
21c.sql,hint42,0.05427,
21c.sql,hint43,0.367399,
21c.sql,hint44,0.062432,
21c.sql,hint45,0.047439,
21c.sql,hint46,0.061293,
21c.sql,hint47,2.366337,
21c.sql,hint48,,
e12a.sql, ,30.998062,
e12a.sql,hint1,23.343439,
e12a.sql,hint2,,
e12a.sql,hint3,12.856635,
e12a.sql,hint4,,
e12a.sql,hint5,8.942313,
e12a.sql,hint6,7.998643,
e12a.sql,hint7,6.85435,
e12a.sql,hint8,9.404149,
e12a.sql,hint9,,
e12a.sql,hint10,19.799005,
e12a.sql,hint11,7.187859,
e12a.sql,hint12,9.353846,
e12a.sql,hint13,,
e12a.sql,hint14,7.463908999999999,
e12a.sql,hint15,9.021979,
e12a.sql,hint16,13.498006,
e12a.sql,hint17,15.977151,
e12a.sql,hint18,8.959886000000001,
e12a.sql,hint19,7.627881,
e12a.sql,hint20,9.061211,
e12a.sql,hint21,8.706209999999999,
e12a.sql,hint22,7.227453000000001,
e12a.sql,hint23,9.181849,
e12a.sql,hint24,8.012186,
e12a.sql,hint25,9.028337,
e12a.sql,hint26,7.950255,
e12a.sql,hint27,,
e12a.sql,hint28,15.078726,
e12a.sql,hint29,7.616877000000001,
e12a.sql,hint30,8.375568,
e12a.sql,hint31,18.097985,
e12a.sql,hint32,,
e12a.sql,hint33,16.451092,
e12a.sql,hint34,16.497936000000003,
e12a.sql,hint35,18.734753,
e12a.sql,hint36,8.551262000000001,
e12a.sql,hint37,18.51607,
e12a.sql,hint38,22.245309,
e12a.sql,hint39,18.614895,
e12a.sql,hint40,18.410222,
e12a.sql,hint41,7.879966,
e12a.sql,hint42,8.695947,
e12a.sql,hint43,21.15703,
e12a.sql,hint44,,
e12a.sql,hint45,17.507149000000002,
e12a.sql,hint46,,
e12a.sql,hint47,18.894213,
e12a.sql,hint48,21.30857,
6d.sql, ,9.169856,
6d.sql,hint1,,
6d.sql,hint2,,
6d.sql,hint3,4.4821930000000005,
6d.sql,hint4,6.980506999999999,
6d.sql,hint5,1.919403,
6d.sql,hint6,6.868758,
6d.sql,hint7,,
6d.sql,hint8,2.169142,
6d.sql,hint9,15.471408,
6d.sql,hint10,,
6d.sql,hint11,7.695018,
6d.sql,hint12,,
6d.sql,hint13,6.82671,
6d.sql,hint14,7.672707,
6d.sql,hint15,2.117502,
6d.sql,hint16,,
6d.sql,hint17,4.206231,
6d.sql,hint18,6.951354,
6d.sql,hint19,6.913733000000001,
6d.sql,hint20,,
6d.sql,hint21,,
6d.sql,hint22,6.781511999999999,
6d.sql,hint23,,
6d.sql,hint24,7.872191,
6d.sql,hint25,1.875359,
6d.sql,hint26,7.835141999999999,
6d.sql,hint27,2.142652,
6d.sql,hint28,,
6d.sql,hint29,7.021332999999999,
6d.sql,hint30,6.661581,
6d.sql,hint31,2.406053,
6d.sql,hint32,6.9738500000000005,
6d.sql,hint33,6.779514,
6d.sql,hint34,15.195115,
6d.sql,hint35,8.015446,
6d.sql,hint36,7.717867,
6d.sql,hint37,,
6d.sql,hint38,,
6d.sql,hint39,7.645128,
6d.sql,hint40,3.295477,
6d.sql,hint41,,
6d.sql,hint42,6.720235,
6d.sql,hint43,2.3811199999999997,
6d.sql,hint44,6.8015360000000005,
6d.sql,hint45,,
6d.sql,hint46,7.709067,
6d.sql,hint47,7.875255,
6d.sql,hint48,9.046975,
17a.sql, ,10.951757,
17a.sql,hint1,14.544125,
17a.sql,hint2,5.503182,
17a.sql,hint3,5.095951,
17a.sql,hint4,10.23745,
17a.sql,hint5,3.466991,
17a.sql,hint6,10.065585,
17a.sql,hint7,9.625456,
17a.sql,hint8,3.199331,
17a.sql,hint9,14.900122,
17a.sql,hint10,14.973365,
17a.sql,hint11,13.139714,
17a.sql,hint12,3.033723,
17a.sql,hint13,,
17a.sql,hint14,12.384023,
17a.sql,hint15,2.9284160000000004,
17a.sql,hint16,5.422089,
17a.sql,hint17,6.866037,
17a.sql,hint18,11.511076,
17a.sql,hint19,11.345924,
17a.sql,hint20,,
17a.sql,hint21,10.154018,
17a.sql,hint22,10.346098,
17a.sql,hint23,3.286505,
17a.sql,hint24,12.597564,
17a.sql,hint25,3.0873809999999997,
17a.sql,hint26,12.644791,
17a.sql,hint27,,
17a.sql,hint28,7.830876,
17a.sql,hint29,10.178313,
17a.sql,hint30,9.645727,
17a.sql,hint31,6.939309000000001,
17a.sql,hint32,10.131303,
17a.sql,hint33,9.708759,
17a.sql,hint34,16.466347000000003,
17a.sql,hint35,,
17a.sql,hint36,,
17a.sql,hint37,14.054308,
17a.sql,hint38,,
17a.sql,hint39,12.226325,
17a.sql,hint40,11.257247,
17a.sql,hint41,11.760259,
17a.sql,hint42,11.43504,
17a.sql,hint43,11.075266,
17a.sql,hint44,11.655451,
17a.sql,hint45,,
17a.sql,hint46,12.458975,
17a.sql,hint47,13.874663,
17a.sql,hint48,18.199174,
17c.sql, ,9.358462,
17c.sql,hint1,12.332508,
17c.sql,hint2,5.033399,
17c.sql,hint3,4.482509,
17c.sql,hint4,9.305303,
17c.sql,hint5,,
17c.sql,hint6,8.946609,
17c.sql,hint7,8.803454,
17c.sql,hint8,2.79367,
17c.sql,hint9,13.606467,
17c.sql,hint10,,
17c.sql,hint11,9.9392,
17c.sql,hint12,2.683185,
17c.sql,hint13,12.85248,
17c.sql,hint14,9.978691,
17c.sql,hint15,2.640393,
17c.sql,hint16,5.859605999999999,
17c.sql,hint17,5.51227,
17c.sql,hint18,10.045012,
17c.sql,hint19,10.176414,
17c.sql,hint20,3.1045369999999997,
17c.sql,hint21,9.594449,
17c.sql,hint22,8.882628,
17c.sql,hint23,,
17c.sql,hint24,10.329367,
17c.sql,hint25,,
17c.sql,hint26,10.236503,
17c.sql,hint27,2.49926,
17c.sql,hint28,6.145933,
17c.sql,hint29,9.502991,
17c.sql,hint30,9.974534,
17c.sql,hint31,4.7732030000000005,
17c.sql,hint32,9.552642,
17c.sql,hint33,9.549241,
17c.sql,hint34,13.18117,
17c.sql,hint35,13.758107,
17c.sql,hint36,10.771172,
17c.sql,hint37,10.416767,
17c.sql,hint38,15.427732,
17c.sql,hint39,10.042048,
17c.sql,hint40,9.241636,
17c.sql,hint41,11.047108,
17c.sql,hint42,9.556854,
17c.sql,hint43,8.251708,
17c.sql,hint44,,
17c.sql,hint45,9.089934,
17c.sql,hint46,,
17c.sql,hint47,10.27899,
17c.sql,hint48,534.621369,
7b.sql, ,0.898621,
7b.sql,hint1,1.53638,
7b.sql,hint2,9.485026,
7b.sql,hint3,,
7b.sql,hint4,0.689393,
7b.sql,hint5,4.781377,
7b.sql,hint6,0.6754049999999999,
7b.sql,hint7,0.196614,
7b.sql,hint8,,
7b.sql,hint9,,
7b.sql,hint10,1.451491,
7b.sql,hint11,,
7b.sql,hint12,3.716809,
7b.sql,hint13,0.712462,
7b.sql,hint14,1.760086,
7b.sql,hint15,3.489164,
7b.sql,hint16,11.158826,
7b.sql,hint17,9.733135,
7b.sql,hint18,0.775366,
7b.sql,hint19,0.201349,
7b.sql,hint20,4.646744,
7b.sql,hint21,0.580466,
7b.sql,hint22,0.252175,
7b.sql,hint23,4.313686,
7b.sql,hint24,0.993851,
7b.sql,hint25,4.327867,
7b.sql,hint26,1.444592,
7b.sql,hint27,4.069801,
7b.sql,hint28,9.146082,
7b.sql,hint29,,
7b.sql,hint30,0.235137,
7b.sql,hint31,6.309185,
7b.sql,hint32,1.44569,
7b.sql,hint33,,
7b.sql,hint34,2.7724960000000003,
7b.sql,hint35,1.357404,
7b.sql,hint36,1.068048,
7b.sql,hint37,11.720702,
7b.sql,hint38,1.3607280000000002,
7b.sql,hint39,1.57928,
7b.sql,hint40,,
7b.sql,hint41,0.96594,
7b.sql,hint42,0.287311,
7b.sql,hint43,6.223429,
7b.sql,hint44,0.58425,
7b.sql,hint45,0.309898,
7b.sql,hint46,0.214018,
7b.sql,hint47,11.493327,
7b.sql,hint48,,
6f.sql, ,13.624034,
6f.sql,hint1,26.196165,
6f.sql,hint2,11.998904,
6f.sql,hint3,,
6f.sql,hint4,15.036141,
6f.sql,hint5,5.639074,
6f.sql,hint6,,
6f.sql,hint7,,
6f.sql,hint8,5.8699319999999995,
6f.sql,hint9,20.881546,
6f.sql,hint10,10.031177,
6f.sql,hint11,9.077037,
6f.sql,hint12,5.749682,
6f.sql,hint13,12.744789,
6f.sql,hint14,12.719926,
6f.sql,hint15,,
6f.sql,hint16,,
6f.sql,hint17,8.424386,
6f.sql,hint18,16.048145,
6f.sql,hint19,12.763799,
6f.sql,hint20,5.804268,
6f.sql,hint21,,
6f.sql,hint22,,
6f.sql,hint23,,
6f.sql,hint24,13.007846,
6f.sql,hint25,5.630165,
6f.sql,hint26,15.855351,
6f.sql,hint27,6.031188,
6f.sql,hint28,30.139405,
6f.sql,hint29,14.747079,
6f.sql,hint30,12.733616,
6f.sql,hint31,,
6f.sql,hint32,14.924375,
6f.sql,hint33,12.059579,
6f.sql,hint34,26.061876,
6f.sql,hint35,14.12888,
6f.sql,hint36,14.964205,
6f.sql,hint37,17.648079000000003,
6f.sql,hint38,25.876445,
6f.sql,hint39,17.534532,
6f.sql,hint40,,
6f.sql,hint41,13.630738,
6f.sql,hint42,14.679946,
6f.sql,hint43,33.578968,
6f.sql,hint44,11.589942,
6f.sql,hint45,10.478575,
6f.sql,hint46,11.348901,
6f.sql,hint47,16.534503,
6f.sql,hint48,21.526846000000003,
21a.sql, ,0.0976419999999999,
21a.sql,hint1,,
21a.sql,hint2,10.973875,
21a.sql,hint3,,
21a.sql,hint4,,
21a.sql,hint5,0.3792459999999999,
21a.sql,hint6,,
21a.sql,hint7,0.063742,
21a.sql,hint8,3.980289,
21a.sql,hint9,,
21a.sql,hint10,,
21a.sql,hint11,0.074295,
21a.sql,hint12,,
21a.sql,hint13,0.119271,
21a.sql,hint14,0.074295,
21a.sql,hint15,2.520503,
21a.sql,hint16,,
21a.sql,hint17,0.336912,
21a.sql,hint18,0.311728,
21a.sql,hint19,0.066688,
21a.sql,hint20,0.274228,
21a.sql,hint21,,
21a.sql,hint22,0.054207,
21a.sql,hint23,2.525996,
21a.sql,hint24,0.080207,
21a.sql,hint25,2.5124989999999996,
21a.sql,hint26,0.073474,
21a.sql,hint27,2.52216,
21a.sql,hint28,0.256517,
21a.sql,hint29,0.308829,
21a.sql,hint30,0.074626,
21a.sql,hint31,,
21a.sql,hint32,0.07214,
21a.sql,hint33,0.055188,
21a.sql,hint34,0.112378,
21a.sql,hint35,0.11946,
21a.sql,hint36,0.075378,
21a.sql,hint37,2.423678,
21a.sql,hint38,0.121207,
21a.sql,hint39,,
21a.sql,hint40,0.254207,
21a.sql,hint41,0.30915,
21a.sql,hint42,0.066703,
21a.sql,hint43,,
21a.sql,hint44,,
21a.sql,hint45,,
21a.sql,hint46,,
21a.sql,hint47,2.4308270000000003,
21a.sql,hint48,0.074147,
e3a.sql, ,0.910008,
e3a.sql,hint1,2.637234,
e3a.sql,hint2,2.37018,
e3a.sql,hint3,,
e3a.sql,hint4,,
e3a.sql,hint5,,
e3a.sql,hint6,0.970929,
e3a.sql,hint7,0.733514,
e3a.sql,hint8,,
e3a.sql,hint9,2.981403,
e3a.sql,hint10,2.4118850000000003,
e3a.sql,hint11,0.923267,
e3a.sql,hint12,1.499185,
e3a.sql,hint13,2.4134879999999996,
e3a.sql,hint14,0.8990349999999999,
e3a.sql,hint15,,
e3a.sql,hint16,2.489607,
e3a.sql,hint17,,
e3a.sql,hint18,1.228517,
e3a.sql,hint19,0.872903,
e3a.sql,hint20,1.590955,
e3a.sql,hint21,,
e3a.sql,hint22,0.874472,
e3a.sql,hint23,1.492143,
e3a.sql,hint24,,
e3a.sql,hint25,1.4622940000000002,
e3a.sql,hint26,1.006161,
e3a.sql,hint27,1.483929,
e3a.sql,hint28,4.14633,
e3a.sql,hint29,1.742956,
e3a.sql,hint30,0.8438669999999999,
e3a.sql,hint31,,
e3a.sql,hint32,0.843726,
e3a.sql,hint33,0.8069080000000001,
e3a.sql,hint34,3.062777,
e3a.sql,hint35,2.390125,
e3a.sql,hint36,1.470079,
e3a.sql,hint37,3.083155,
e3a.sql,hint38,,
e3a.sql,hint39,0.8338150000000001,
e3a.sql,hint40,,
e3a.sql,hint41,1.445269,
e3a.sql,hint42,0.689535,
e3a.sql,hint43,,
e3a.sql,hint44,0.7225159999999999,
e3a.sql,hint45,0.746995,
e3a.sql,hint46,1.7005640000000002,
e3a.sql,hint47,3.4041010000000003,
e3a.sql,hint48,0.856973,
e12b.sql, ,3.633491,
e12b.sql,hint1,,
e12b.sql,hint2,17.293436,
e12b.sql,hint3,12.144313,
e12b.sql,hint4,5.4717709999999995,
e12b.sql,hint5,6.621976,
e12b.sql,hint6,,
e12b.sql,hint7,,
e12b.sql,hint8,,
e12b.sql,hint9,6.036443,
e12b.sql,hint10,3.704393,
e12b.sql,hint11,5.94741,
e12b.sql,hint12,6.9721,
e12b.sql,hint13,3.483288,
e12b.sql,hint14,4.669269,
e12b.sql,hint15,,
e12b.sql,hint16,12.477071,
e12b.sql,hint17,11.549578,
e12b.sql,hint18,16.955188999999997,
e12b.sql,hint19,3.998001,
e12b.sql,hint20,6.698668,
e12b.sql,hint21,,
e12b.sql,hint22,4.002696,
e12b.sql,hint23,6.845841999999999,
e12b.sql,hint24,4.538203,
e12b.sql,hint25,,
e12b.sql,hint26,4.647442,
e12b.sql,hint27,6.737974,
e12b.sql,hint28,14.375971,
e12b.sql,hint29,5.551728,
e12b.sql,hint30,5.423306999999999,
e12b.sql,hint31,16.225646,
e12b.sql,hint32,14.593416,
e12b.sql,hint33,,
e12b.sql,hint34,6.108275,
e12b.sql,hint35,3.853113,
e12b.sql,hint36,4.422573000000001,
e12b.sql,hint37,17.607929,
e12b.sql,hint38,4.769988000000001,
e12b.sql,hint39,5.359223,
e12b.sql,hint40,,
e12b.sql,hint41,,
e12b.sql,hint42,5.200849,
e12b.sql,hint43,21.72873,
e12b.sql,hint44,15.92729,
e12b.sql,hint45,4.346889,
e12b.sql,hint46,4.969656,
e12b.sql,hint47,19.886185,
e12b.sql,hint48,6.04108,
7c.sql, ,6.244592,
7c.sql,hint1,,
7c.sql,hint2,24.372587,
7c.sql,hint3,24.549879,
7c.sql,hint4,7.525948,
7c.sql,hint5,12.388425,
7c.sql,hint6,8.894208,
7c.sql,hint7,,
7c.sql,hint8,,
7c.sql,hint9,9.829322,
7c.sql,hint10,5.847375,
7c.sql,hint11,,
7c.sql,hint12,12.60086,
7c.sql,hint13,8.354925,
7c.sql,hint14,,
7c.sql,hint15,12.519554,
7c.sql,hint16,24.31197,
7c.sql,hint17,26.539748,
7c.sql,hint18,,
7c.sql,hint19,3.633237,
7c.sql,hint20,12.18759,
7c.sql,hint21,8.349148,
7c.sql,hint22,3.612336,
7c.sql,hint23,13.088826999999998,
7c.sql,hint24,,
7c.sql,hint25,11.916775,
7c.sql,hint26,7.162961,
7c.sql,hint27,13.734433,
